id1,id2,sim_score
620,666,0.7626015
1843,30458,0.76259786
310,51720,0.7625822
1577,23654,0.7625663
662,5579,0.76255584
1433,31280,0.762554
774,45304,0.7625453
2477,19775,0.7625388
299,47395,0.762525
231,37320,0.7625216
601,38173,0.7625209
487,4146,0.7625098
1440,4443,0.76250744
1725,44390,0.76250005
1969,33213,0.7624997
1575,56076,0.76248103
1992,27702,0.7624806
1160,63945,0.7624763
903,27311,0.76246
2210,36711,0.76245844
1691,44357,0.7624485
993,36711,0.76244795
901,62792,0.7624418
776,38115,0.7624397
2154,1899,0.7624313
1105,41055,0.76242745
2043,52662,0.76242733
475,23318,0.7624012
1979,41655,0.7623961
288,26466,0.7623648
94,11270,0.76236445
2092,17785,0.7623529
835,38543,0.76235116
716,54021,0.7623472
1173,3621,0.7623433
2310,29078,0.7623409
1817,20258,0.76233995
2248,7274,0.7623377
209,4040,0.76233137
1249,31476,0.76233125
993,19158,0.7623296
2094,24925,0.7623194
927,33639,0.7623142
294,16456,0.76231134
1160,23800,0.7623055
833,27014,0.7623035
707,47682,0.76230097
1992,48571,0.7622865
1673,11030,0.76228267
697,27857,0.7622638
1547,37039,0.7622535
1583,13037,0.76223654
1507,33175,0.7622317
411,36520,0.7622311
1242,21488,0.7622223
2289,63140,0.76221514
1296,53752,0.7622106
922,25127,0.76219594
2029,21118,0.76217294
1950,483,0.7621633
300,53775,0.7621562
908,19587,0.76215196
1586,55705,0.7621463
1357,29775,0.76214445
935,47172,0.7621442
448,5730,0.76214373
1059,48430,0.762141
2346,49714,0.76212156
146,1845,0.76211905
1404,30790,0.7621119
2063,20550,0.7621071
935,27060,0.76210463
849,53742,0.76209617
1309,49740,0.76208866
173,13078,0.7620875
1751,49730,0.76208043
380,25781,0.7620699
1589,22591,0.7620666
1791,38173,0.7620601
1950,62619,0.76205915
2331,1996,0.76205206
2413,2113,0.7620478
2089,32580,0.76204723
434,17397,0.7620444
1067,62580,0.7620321
1477,7534,0.7620239
1550,49249,0.76202095
2109,58948,0.7620201
692,24289,0.76202
2468,18337,0.7620107
836,29405,0.76200974
114,49443,0.7620088
1317,21904,0.7619945
2276,29409,0.7619916
2289,1829,0.76198786
2108,50835,0.7619809
502,23572,0.76197505
1724,63830,0.7619618
2514,3595,0.7619553
1507,60124,0.76195383
2178,52946,0.7619418
1532,9790,0.7619407
976,29561,0.76191735
2600,3992,0.7619167
1764,11087,0.761916
272,27899,0.7619158
799,3833,0.7619103
2576,17960,0.7619058
1491,32599,0.7618959
2178,62882,0.76189035
1740,43176,0.7618897
2130,21004,0.76188034
854,7534,0.7618651
1161,28733,0.76184726
1242,5382,0.76184547
794,48623,0.76184034
1508,43412,0.76183903
1429,8825,0.7618315
987,6890,0.7618209
2174,30906,0.76181763
2094,57159,0.761816
1129,12227,0.7618114
296,33915,0.7618111
1704,5551,0.7618104
1867,11727,0.76178944
544,49664,0.7617807
1949,12466,0.76178056
136,16646,0.76177764
1246,483,0.7617742
2543,34018,0.7617658
1786,7420,0.76176536
1618,61590,0.7617607
1429,37797,0.7617587
123,50780,0.76174814
682,16272,0.76174784
2491,43422,0.76171577
1869,28751,0.7617086
1149,21736,0.7617042
1740,2629,0.7616885
2380,30456,0.76168406
1488,44070,0.7616826
2491,17274,0.7616503
2238,26223,0.76164806
2178,16274,0.7616443
794,20734,0.7616362
2473,18964,0.76163614
2066,35311,0.76163286
314,33220,0.761629
302,16881,0.76162815
1313,58881,0.7616272
2517,53724,0.7616184
201,54856,0.761618
1650,51613,0.76161695
2242,13981,0.76161337
2450,27060,0.7616124
1668,61884,0.7616117
1190,9939,0.7616105
2346,50062,0.7615956
950,7420,0.7615938
1313,32994,0.76158273
2276,17062,0.7615629
781,56771,0.76155496
2084,25395,0.76155174
146,26305,0.7615454
2289,6742,0.7615395
2391,57170,0.7615382
1552,7476,0.76153696
136,45980,0.76153296
829,41055,0.7615328
537,20914,0.7615286
1574,20309,0.76151544
1845,59310,0.7614995
1391,40862,0.76149607
2454,61042,0.76148033
2304,61749,0.76146746
2195,4755,0.7614534
1573,30077,0.7614484
2276,25454,0.76144505
1429,34586,0.7614403
1765,1907,0.76143885
133,13448,0.7614372
502,17987,0.76142865
748,36999,0.7614273
871,56241,0.76142156
1898,38927,0.7614213
1656,12964,0.7614156
1340,45864,0.76141024
1817,26231,0.76140845
453,23243,0.7613974
1189,33624,0.76139146
498,42678,0.7613834
646,21736,0.7613561
644,62474,0.76135397
830,60095,0.7613451
197,31646,0.76133585
962,52181,0.7613301
407,20546,0.7613293
2248,22242,0.7613094
493,664,0.76129436
2469,3367,0.7612932
365,1996,0.76128745
1851,11541,0.76128197
983,26445,0.7612759
1346,58226,0.76126635
28,50488,0.76124275
801,33369,0.76124096
1520,61304,0.76123166
710,54854,0.76123047
1404,63261,0.7612293
1833,40024,0.7612251
2362,27753,0.7612225
1577,27753,0.7612121
1220,37080,0.7612083
1370,14364,0.7611958
2317,3128,0.76118755
1026,5088,0.761181
2066,23586,0.761178
1623,16538,0.76117635
2304,5579,0.7611752
1153,16881,0.76117516
1800,7424,0.761162
1060,46640,0.7611582
475,52631,0.7611493
2178,20341,0.76114905
1578,41110,0.76114607
2070,60363,0.7611362
2029,47112,0.7611338
2178,39695,0.76113164
1130,48430,0.7611301
987,36689,0.7611287
599,26181,0.7611186
2170,48134,0.76111084
2447,36855,0.7611086
969,38275,0.7610967
8,18013,0.7610966
1577,60946,0.76108944
463,28522,0.7610891
32,50871,0.76107335
47,10483,0.76106024
1396,37548,0.7610439
1561,33123,0.76102215
28,18803,0.7610213
468,21118,0.7610194
2228,40422,0.7610189
1101,4755,0.7610179
714,57661,0.76101756
510,31497,0.761008
304,59375,0.7610003
1154,58030,0.76097333
2344,32852,0.7609423
854,20341,0.7609384
420,31981,0.76093173
484,55990,0.76091933
253,24302,0.760913
2337,6714,0.7609115
390,33034,0.7608992
572,18337,0.76089835
1438,62708,0.76089406
935,41647,0.7608939
2178,50248,0.76089346
484,54474,0.7608687
2320,37012,0.7608658
2204,60363,0.7608591
2391,60173,0.7608525
229,17062,0.7608454
1669,9565,0.7608448
962,34389,0.7608374
2373,23495,0.7608228
737,26251,0.7608186
1190,50877,0.7608113
2110,50737,0.7608053
2451,57653,0.7607948
2614,8771,0.7607937
1243,35103,0.7607831
2450,39306,0.7607359
283,14020,0.7607131
1817,44542,0.76070964
2059,37005,0.76070166
2108,38381,0.7607001
2183,8276,0.76069885
2447,63945,0.76069224
1263,34154,0.7606877
1405,39277,0.7606847
229,18629,0.76067215
416,57499,0.7606425
1477,49025,0.76063275
438,29204,0.7606255
1030,15861,0.7606248
434,36401,0.76062375
210,46857,0.7606236
417,30048,0.76061904
1153,31237,0.76061296
1673,56630,0.7605964
392,42372,0.7605896
900,825,0.76058376
644,26181,0.7605765
613,12182,0.76056933
57,40053,0.760569
2199,30289,0.7605613
1522,13741,0.76055306
662,19610,0.760551
2346,13318,0.7605495
1596,29920,0.7605476
2304,52265,0.7605467
1552,9959,0.7605362
607,19574,0.7605324
1094,9809,0.7605245
2362,3442,0.76051855
1652,33379,0.7605141
900,9801,0.76051164
1227,6000,0.76050806
871,1184,0.76050687
2204,11758,0.76048416
644,29409,0.76048356
1347,60630,0.76047665
1842,60124,0.760474
2006,7006,0.76046634
231,9473,0.76044655
124,37039,0.760425
1039,202,0.7604213
669,39992,0.7604209
1767,29469,0.7604184
55,3765,0.7604176
935,40052,0.760407
471,61156,0.7604039
752,58907,0.760394
417,61599,0.7603735
1156,5487,0.76036227
437,5465,0.76035243
1153,2244,0.760344
2084,45980,0.76034355
1233,30879,0.7603355
2084,23262,0.7603331
1143,60710,0.760316
507,4589,0.7603085
418,4589,0.7603085
479,4589,0.7603085
1475,483,0.7603056
1272,63382,0.7603006
363,9396,0.7602985
1761,5087,0.76028776
1926,27630,0.7602826
404,5562,0.7602762
1845,630,0.76027584
1898,63910,0.76027346
2474,4158,0.7602728
32,24884,0.7602705
136,10586,0.7602626
2094,1796,0.7602599
1218,29255,0.76025033
599,57384,0.7602501
2373,15311,0.76025
907,62156,0.7602488
1765,42848,0.7602467
1718,19237,0.76024544
363,19786,0.760244
2337,53319,0.76024354
1561,27899,0.7602305
1120,37348,0.7602186
1029,3872,0.7602042
1568,62242,0.7601981
210,19775,0.7601895
1069,17510,0.7601849
37,23604,0.7601833
2174,46916,0.7601588
1786,43640,0.7601527
510,1544,0.760146
2337,17892,0.76014274
208,49374,0.7601333
2362,30120,0.7601161
963,16613,0.7601127
417,7363,0.7601096
1443,47480,0.7601069
2360,38294,0.76009977
1028,12572,0.7600988
1848,37894,0.7600899
1693,56526,0.7600883
1813,57661,0.76007915
1302,16187,0.760074
300,54854,0.7600722
296,23262,0.7600716
1396,23948,0.76006824
1384,28385,0.7600583
1305,61690,0.76004624
601,11452,0.7600443
1317,14162,0.76003575
2174,43777,0.76002586
1910,49905,0.76001155
1391,62603,0.7599865
133,37028,0.7599863
1026,52266,0.7599859
572,37954,0.7599758
1049,15695,0.7599669
362,37872,0.75995326
315,8452,0.7599489
933,36720,0.75993776
1575,25395,0.75993663
1557,55705,0.7599361
1810,62664,0.75993073
638,23585,0.7599286
87,16666,0.7599162
698,2834,0.7599063
2105,49711,0.75990236
2110,29274,0.7599012
1539,39437,0.7599001
1649,18299,0.75988865
1092,50790,0.7598702
564,37894,0.75986814
423,41865,0.75986254
1458,54636,0.75986075
2531,9709,0.75984627
1700,14652,0.75984323
2077,59316,0.75984293
1233,63843,0.75984
1507,9847,0.7598393
1767,62397,0.7598368
529,29676,0.75983614
1593,14642,0.75982445
1272,53775,0.75981987
1950,54854,0.7598165
2377,29255,0.7598133
1673,31249,0.7598119
1734,33808,0.7598105
2034,50897,0.759807
839,60385,0.7598016
1248,20914,0.7597984
289,8632,0.7597977
161,47772,0.75977564
1800,53079,0.75976765
2322,49701,0.7597575
549,28733,0.75974107
55,4158,0.75974095
2195,3542,0.7597392
1566,30165,0.7597234
2580,42405,0.75971705
2089,47395,0.75970024
1537,20341,0.75969964
993,45980,0.7596948
2094,4577,0.7596946
790,39418,0.7596868
1060,57831,0.7596754
2089,59951,0.75966513
1677,5017,0.7596647
1573,40183,0.7596624
146,21351,0.75965565
1482,2195,0.7596509
2104,11246,0.75959694
564,49034,0.759587
1337,62192,0.75958294
1583,17713,0.75957096
1138,40808,0.7595625
2531,47087,0.75954974
1700,39809,0.7595429
2451,56743,0.75953335
2450,22857,0.7595251
1565,38173,0.75949013
1610,38339,0.7594877
995,26759,0.75948584
2070,51976,0.75948286
564,17854,0.75947595
1507,14589,0.75946826
1684,17937,0.7594564
1798,16351,0.7594554
1356,18238,0.75943005
1600,50871,0.75942975
2300,53793,0.7594205
1669,40801,0.75941795
982,46437,0.7594149
114,16092,0.7593991
22,59797,0.7593877
583,12890,0.7593861
1592,37142,0.7593826
2209,2464,0.7593821
1646,49792,0.7593742
2380,42063,0.7593606
1899,35086,0.7593361
607,1001,0.75932986
2358,38773,0.7593297
1313,9393,0.7593037
1295,2863,0.7592945
2059,62941,0.759274
1786,23049,0.75926673
1475,51769,0.7592663
1253,6044,0.7592555
2491,43412,0.7592461
855,3135,0.759236
380,46940,0.7592113
2529,45634,0.7591979
1349,50245,0.7591897
493,12263,0.75917804
2129,1142,0.7591759
572,51847,0.7591726
1668,12142,0.75916904
146,3207,0.7591681
1384,16923,0.7591579
2412,21619,0.7591542
1153,55639,0.75915176
2379,42204,0.7591287
1876,4967,0.75912786
146,13037,0.75912726
1026,50278,0.75912267
390,22973,0.75911224
511,34823,0.7591009
1551,7534,0.75909704
1896,42782,0.7590947
2480,14910,0.7590922
1059,52277,0.75908643
453,56979,0.7590842
983,20029,0.7590754
835,2832,0.75907207
1911,3228,0.759064
210,57170,0.7590578
305,27440,0.7590511
778,29632,0.75903296
2058,4501,0.7590046
1159,41952,0.75900114
243,1557,0.7589785
838,32384,0.7589725
2451,29920,0.7589648
1627,1291,0.7589532
2140,20935,0.7589454
599,241,0.7589338
147,50881,0.758924
2422,14687,0.7589077
475,15307,0.75890577
1507,60210,0.75890446
423,30705,0.75890404
910,22803,0.75890076
305,38545,0.7588973
1553,39550,0.7588929
1120,19231,0.7588862
2546,10114,0.7588756
1842,5118,0.75887245
2477,52075,0.7588656
1176,33681,0.7588603
2101,28114,0.7588569
2070,28866,0.75885224
157,37039,0.7588457
1120,52263,0.758845
15,49137,0.75884163
2174,59206,0.75883245
983,22803,0.75882584
2195,54213,0.7588254
852,50611,0.7588234
2572,49490,0.75881803
1950,44593,0.7588138
1871,17247,0.75880396
85,9224,0.7588018
1220,47930,0.75880027
1694,54055,0.75878036
537,28689,0.7587609
209,31393,0.7587585
2183,16285,0.7587537
1427,26439,0.7587497
1712,7525,0.7587434
1767,31393,0.75874186
1060,6742,0.75873315
549,967,0.7587298
835,63140,0.7587215
1263,60682,0.7587188
1125,57170,0.7587187
1120,34274,0.75871557
1030,17854,0.7587118
915,63140,0.7586987
2574,21904,0.75869656
2412,8110,0.7586933
1677,38173,0.75869185
2580,59530,0.75869095
1346,7117,0.7586777
123,21102,0.7586765
794,47300,0.75866926
453,29784,0.75866866
498,33392,0.7586683
2475,9988,0.75866234
1634,21851,0.7586583
780,9853,0.75865823
1869,48254,0.7586562
173,38173,0.7586553
65,60418,0.758635
1600,29405,0.758634
1542,41952,0.75862837
1154,60173,0.75862205
1639,24754,0.75861007
1785,45850,0.75860924
1395,47326,0.7586061
210,62603,0.75858974
1156,35459,0.75858593
1616,27440,0.7585826
835,55691,0.75857455
2071,59998,0.7585734
1263,30053,0.75856906
1358,34547,0.7585689
1557,5087,0.75856733
2210,36529,0.7585556
1029,55313,0.7585499
1557,10114,0.7585445
1869,47061,0.7585394
2101,31280,0.7585359
294,28751,0.7585341
1028,3872,0.75852233
290,43727,0.7584941
1016,8831,0.7584936
982,22516,0.75848925
852,63178,0.7584885
358,63386,0.75848293
538,19482,0.7584709
1554,64032,0.7584692
350,34536,0.758468
1788,49792,0.7584634
1299,45304,0.75845414
689,36967,0.7584233
335,27456,0.7584066
1292,50873,0.75840056
2063,27830,0.75839686
1026,12798,0.75839615
755,28314,0.7583874
620,26445,0.75838727
1677,12499,0.75837415
1159,44385,0.758371
2098,4066,0.7583643
65,4701,0.75835246
1817,10545,0.7583444
1723,13949,0.7583386
964,12964,0.75832504
1101,53838,0.75830626
2227,57572,0.75828767
407,57120,0.75827813
1369,48485,0.7582594
871,41109,0.7582486
1578,33308,0.75821227
962,11170,0.75820565
47,7424,0.758204
1669,59269,0.75816804
151,15252,0.7581589
1340,35803,0.75815004
1549,20876,0.7581475
55,61501,0.7581463
2011,1253,0.7581421
796,42029,0.7581167
2424,16390,0.75811
1894,63803,0.75810933
1803,32436,0.75810355
1255,29703,0.7580837
294,9939,0.75807244
2597,58788,0.7580628
2063,24728,0.7580611
2354,50062,0.7580609
1751,44984,0.7580592
1979,23389,0.7580588
510,32246,0.7580523
2260,51830,0.75804526
2446,14963,0.75804317
1767,33661,0.75803936
1460,63421,0.7580348
367,57439,0.75800234
1586,27270,0.7579937
2427,58600,0.75799
1313,34112,0.75798696
504,19179,0.75798
833,2762,0.7579737
411,30940,0.75795317
2270,43854,0.7579415
1593,30082,0.75793827
2063,35102,0.7579373
1313,45452,0.7579361
2409,33308,0.7579316
752,57588,0.7579279
1649,34943,0.7579138
2573,11111,0.7579124
2248,38510,0.7579043
438,58788,0.75789547
85,40460,0.7578869
1267,44135,0.7578839
1574,38688,0.75787294
1601,11498,0.75786775
2130,51976,0.7578533
1313,39931,0.7578442
166,10617,0.7578433
1912,2113,0.7578366
1138,63943,0.75781935
1475,20626,0.75780904
2083,20432,0.7578051
463,28108,0.7578026
748,60063,0.7578009
2322,7509,0.7577964
2245,20043,0.75779617
1652,9805,0.7577932
864,1043,0.7577894
1091,46193,0.7577714
762,45306,0.757753
575,1671,0.7577231
1698,16132,0.7577187
161,29703,0.7577181
2468,39854,0.7577131
426,7525,0.75770587
2487,4589,0.7577025
1299,53977,0.7576998
380,45165,0.75769717
1476,63635,0.7576767
114,36952,0.7576463
675,45271,0.7576361
1299,32580,0.7576353
208,31393,0.75762796
451,17697,0.7576221
484,2968,0.75762
177,38705,0.7576072
1869,3246,0.7576051
827,17744,0.75759876
132,57650,0.75759554
2572,977,0.7575888
532,15307,0.75758666
1539,45266,0.7575853
2397,57675,0.7575841
1369,56281,0.75758326
1317,23011,0.75757694
2107,50695,0.75756973
815,36331,0.75755584
54,631,0.75755084
51,16087,0.7575172
1218,16499,0.75750756
253,43811,0.75750506
1553,33027,0.757489
1488,14952,0.7574836
1547,62619,0.7574724
1950,9847,0.75746024
1949,14123,0.75745934
1287,53969,0.7574575
2346,47743,0.75745195
1575,46640,0.7574518
1390,45324,0.7574512
2034,24415,0.75744927
1488,36350,0.75743276
423,21752,0.7574322
933,11379,0.7574029
2083,57488,0.75740254
1339,45905,0.7573976
1409,50138,0.7573968
1853,58226,0.75738573
2576,52741,0.7573801
229,52549,0.7573638
1159,28789,0.75735897
1596,38007,0.75735664
1552,24740,0.7573467
1859,49426,0.75734246
497,36549,0.7573351
1537,19158,0.75732946
2468,22973,0.75731766
148,4589,0.75731516
224,4589,0.75731516
373,4589,0.75731516
1299,7525,0.75731015
146,36952,0.7572994
1817,36651,0.75729764
792,61919,0.7572938
1250,9606,0.75728977
2323,38545,0.7572823
1575,33580,0.75727415
1270,41362,0.7572684
1008,62521,0.75726175
2322,42920,0.7572484
294,46369,0.75724745
599,6795,0.7572421
1093,33497,0.75724196
365,12097,0.7572349
504,30456,0.757229
2204,2832,0.7572248
2564,15434,0.75721645
55,20624,0.75720274
2362,26568,0.75719345
447,61599,0.7571896
356,9742,0.7571684
2270,54399,0.75716674
1888,35371,0.757165
405,39111,0.75714576
366,38173,0.75714165
1482,483,0.75710684
1553,41055,0.75710523
1869,33758,0.75707364
2563,37765,0.7570731
2576,37494,0.7570659
900,51956,0.7570585
2394,44664,0.7570506
356,12464,0.7570279
1243,12241,0.7570279
2267,39926,0.7570262
1656,45614,0.7570114
2029,1845,0.7570084
1506,35434,0.7570066
47,29225,0.7570064
1652,9979,0.75700337
776,29376,0.7569686
2600,10096,0.7569643
525,61690,0.75695986
2491,22282,0.7569591
2011,4997,0.75694895
2475,27202,0.75694263
146,36937,0.7569238
829,37976,0.7569138
2438,7625,0.7569123
209,56460,0.756878
1571,46640,0.75686765
1899,58147,0.75684214
55,15307,0.75683784
250,16499,0.7568338
2546,62213,0.75682855
2563,47682,0.7568222
1685,37571,0.7568215
1296,22137,0.7568129
2391,50958,0.75680566
504,29762,0.7568034
416,45889,0.7567909
250,35097,0.7567867
1364,64228,0.75678295
133,63567,0.7567762
710,54277,0.75673074
1176,17415,0.75672007
903,37588,0.75670284
1911,58123,0.7566973
819,20546,0.7566956
1348,36331,0.7566931
1842,33175,0.7566905
1130,1671,0.75668824
1119,22216,0.75668764
549,8482,0.7566868
599,28114,0.75668395
969,41055,0.75666374
2070,28751,0.7566637
796,53772,0.75665855
32,62619,0.7566402
260,42755,0.75663745
1218,7163,0.75662917
1332,22463,0.75662744
290,49923,0.75662684
836,50871,0.7566248
407,27830,0.75662416
698,28335,0.7566066
1571,57384,0.75660455
1153,48213,0.75658965
2576,10325,0.75658476
1088,14634,0.75658154
1817,51361,0.75657856
2,7353,0.7565763
510,18140,0.75657195
2559,25475,0.7565624
2002,22399,0.7565581
964,14067,0.756547
770,61599,0.75653636
1577,49701,0.756528
1712,40897,0.756524
2600,51973,0.7565221
1339,63943,0.7565202
1813,33788,0.75651425
529,17960,0.7565005
124,52662,0.75649977
1767,55382,0.7564943
1634,37080,0.7564685
1418,8968,0.75646394
908,4386,0.75645655
1751,61291,0.7564555
2325,17292,0.75644636
1272,39947,0.75640166
2574,14321,0.7563855
935,25581,0.75638074
1418,17911,0.75636137
1871,57284,0.756361
215,9644,0.7563559
780,19345,0.7563529
1813,57444,0.756341
447,35236,0.7563383
1800,40801,0.75633764
2354,20204,0.7563348
737,23389,0.75632876
1301,32928,0.7563183
762,50540,0.7563082
305,4338,0.75630796
1709,30165,0.756307
1364,52662,0.75630385
1365,37976,0.7563019
1246,56281,0.7562996
1728,19237,0.7562922
2108,58432,0.7562834
2574,7564,0.75628054
55,37608,0.756275
1668,11268,0.7562709
290,5087,0.7562609
1294,34084,0.7562548
1965,51692,0.75624746
2101,44385,0.75623447
434,32114,0.7562315
538,1826,0.7562275
1115,5478,0.7562274
1460,54640,0.756225
2157,39919,0.7561952
365,60153,0.75619286
245,18003,0.75619143
1589,5292,0.7561898
1248,44986,0.75618654
2468,44767,0.756172
1583,9805,0.7561717
434,23081,0.75615156
283,37752,0.7561228
1767,7510,0.75610274
2475,58040,0.7561021
421,32033,0.7560842
1571,43907,0.756064
779,40077,0.7560599
2273,54277,0.7560575
1910,46828,0.7560494
2377,17854,0.7560313
1583,6343,0.75602126
693,25820,0.75602025
253,37729,0.75601447
900,31003,0.7560091
2134,53887,0.75600183
1765,20874,0.7559978
1112,16390,0.7559743
1791,22325,0.7559671
1332,39706,0.7559602
1441,28669,0.755943
1520,50871,0.7559407
2292,4594,0.7559375
2292,57609,0.75593686
428,42782,0.75592935
1008,27289,0.7559196
899,3341,0.7559142
342,4589,0.75591266
270,4589,0.75591266
303,4589,0.75591266
2559,38510,0.7559096
1871,50197,0.75590396
1396,41474,0.7558961
1573,57170,0.7558652
1267,60918,0.7558595
907,29677,0.7558579
608,23572,0.7558576
956,3384,0.7558559
319,8559,0.75584793
707,35978,0.75584763
1950,60210,0.75584763
780,12140,0.75584745
1193,41465,0.7558413
1233,33580,0.75583494
1854,37662,0.7558345
2559,31591,0.755829
1652,6890,0.75582796
553,529,0.7558127
235,19746,0.75580645
1550,52155,0.7558033
173,3725,0.7558014
869,59951,0.7557824
1220,34481,0.75576764
1732,13096,0.75575316
979,27702,0.75574875
1576,32439,0.7557386
368,37752,0.7557335
1806,16331,0.75573343
32,9853,0.755731
171,9936,0.7557285
698,61145,0.7557199
1172,44036,0.7557144
300,48837,0.75570107
1936,9959,0.75568557
1267,22174,0.755679
2048,6084,0.7556509
2564,57661,0.75564694
1971,34154,0.7556317
1119,44621,0.755623
1634,33405,0.7556065
1761,54277,0.7556009
2098,55673,0.7555977
1023,56125,0.7555803
57,10695,0.75556946
860,42348,0.7555617
1788,61689,0.7555579
1155,12366,0.75554395
1395,53927,0.7555431
2298,19226,0.7555342
1586,44245,0.75552124
2279,30234,0.75551105
774,52517,0.7555057
2029,33580,0.7555041
772,2407,0.75548977
2210,63421,0.7554861
863,16456,0.75548136
423,31393,0.75546825
2006,25824,0.7554678
283,31181,0.75546557
2098,48824,0.75544906
2183,36567,0.7554452
1138,52075,0.7554401
885,9426,0.7554317
1250,43682,0.7554266
384,53129,0.7554265
1190,12240,0.75542516
1250,17566,0.75542474
114,40897,0.75542295
2027,7103,0.75542045
511,50757,0.7554151
2469,8714,0.75540674
656,41489,0.7553971
1586,40897,0.7553868
242,5805,0.75537944
2077,11487,0.75537163
993,15796,0.7553549
55,23318,0.75535214
1578,26215,0.75534946
1243,32928,0.7553329
2475,6286,0.755316
1911,37872,0.7553061
1302,49774,0.7553061
1141,2830,0.75530434
1874,58600,0.75530064
439,10695,0.7552985
1949,9786,0.7552942
1896,48416,0.75529075
1114,34340,0.7552805
1995,57588,0.75527483
511,33580,0.7552719
271,41055,0.7552671
370,9019,0.7552517
1788,7114,0.75524366
2574,46175,0.75524086
737,16923,0.75520825
416,34865,0.75520647
1338,53775,0.7551929
1833,61422,0.7551925
1810,8831,0.75518525
1739,39736,0.7551843
423,45703,0.7551807
544,52858,0.7551784
32,43419,0.75517464
1806,45304,0.7551583
106,54206,0.7551515
1833,62583,0.7551468
1218,37526,0.75514597
1180,45082,0.7551415
2424,41194,0.7551377
1031,40205,0.7551291
272,33123,0.7551273
1023,16881,0.75512636
989,11329,0.7551193
1723,34744,0.7551143
1366,14364,0.755113
1301,56281,0.7551118
899,47455,0.75510657
2337,64033,0.75510293
546,56460,0.7550955
1532,55886,0.7550927
1248,28689,0.7550806
969,54001,0.75507987
2424,8178,0.7550776
1028,63830,0.75507444
1405,15350,0.7550603
1477,50971,0.7550564
146,12889,0.7550534
2404,18068,0.75505143
900,31132,0.75504124
302,53040,0.7550253
32,9714,0.75502384
245,5702,0.755014
544,49792,0.7550053
2027,51769,0.75500166
1577,52302,0.7549926
1400,54856,0.7549759
1346,34137,0.754972
2011,54977,0.75496703
1396,32580,0.75496465
144,42814,0.754934
656,49333,0.7549335
1366,39297,0.75492644
1396,10067,0.754926
65,19278,0.7549256
1532,14067,0.75492203
1842,9847,0.75492126
2440,6283,0.75492036
1153,33912,0.7549185
2248,52385,0.75491005
1653,32237,0.75489324
541,28751,0.7548914
1912,52075,0.7548695
392,52956,0.75486946
1853,39681,0.7548517
298,20963,0.7548467
885,19139,0.75482494
1242,59951,0.7548025
1313,57533,0.7548002
1713,36567,0.75479317
1246,2195,0.7547914
2380,17062,0.75478363
993,60710,0.7547808
1305,5087,0.7547771
1378,17247,0.7547722
2377,36520,0.7547525
796,49169,0.75475097
366,11452,0.7547476
1851,40024,0.754743
2526,52394,0.7546923
2098,36401,0.75468624
192,40851,0.7546246
1319,37800,0.7546153
1346,60772,0.7546084
1740,51743,0.7546021
227,41762,0.7546011
1220,32371,0.7545998
246,31806,0.75459385
1765,19482,0.75459117
833,58798,0.7545857
500,16374,0.7545794
1837,30705,0.75457805
2556,49325,0.75456995
1427,46324,0.75455457
1532,1794,0.75455385
94,41470,0.75455076
2317,7151,0.7545254
1060,17062,0.75452423
468,24423,0.75452256
2301,58788,0.75451887
549,43640,0.7545149
2362,38046,0.75451344
938,56204,0.7544917
1370,57444,0.7544906
504,42283,0.75448817
982,46291,0.75448376
246,21999,0.75447464
525,37918,0.7544691
1295,25974,0.75446326
1220,22490,0.7544627
210,22010,0.7544609
549,8509,0.754452
2199,27784,0.75444186
1287,43220,0.7544384
1501,34823,0.7544336
1067,43640,0.7544335
9,314,0.7544164
1339,40808,0.75441504
271,60797,0.7544114
250,28335,0.7544109
724,52494,0.75440586
1698,35086,0.75440377
1317,41055,0.75439525
1218,34920,0.75438946
837,52517,0.75437206
1926,42139,0.754359
2204,37441,0.7543589
2341,15342,0.75433314
2571,20147,0.754328
599,9493,0.7543267
423,60210,0.7543162
1321,37800,0.7543109
173,21924,0.7542943
794,49701,0.75429004
1061,7806,0.75428355
384,31393,0.754282
416,23224,0.7542786
1098,52948,0.75426114
1450,53939,0.7542562
2324,41112,0.7542553
2180,2045,0.7542535
1036,20309,0.75424635
1725,22512,0.75424576
2458,50611,0.7542422
548,25824,0.75422525
698,37702,0.7542114
743,51728,0.7542014
2379,2968,0.7541985
1732,9790,0.7541897
852,49025,0.7541754
111,12017,0.75417507
1317,31531,0.75415725
2380,52662,0.754153
2379,12061,0.75415117
1220,45945,0.7541231
423,46108,0.7541016
2477,57170,0.75409055
997,52572,0.7540769
908,59530,0.7540578
2596,41194,0.75405514
1250,30949,0.7540542
2373,27299,0.7540536
1517,18299,0.7540458
2359,1352,0.75402176
1636,23604,0.75401735
384,53611,0.7540151
394,12755,0.75401014
1940,19286,0.7540077
1785,22325,0.7539999
1220,33305,0.7539949
2199,5087,0.7539809
2097,16129,0.7539799
1325,13907,0.75396633
541,52470,0.75395286
229,55856,0.7539407
2109,51552,0.75393116
2199,26354,0.7539094
2199,14162,0.7538918
837,27444,0.7538892
1571,35230,0.75388455
2394,22074,0.753883
1029,12572,0.75388
1305,30289,0.75387955
124,23457,0.7538732
724,55188,0.7538421
2574,34635,0.75383717
208,33175,0.7538347
1547,43419,0.75383115
989,33657,0.7538296
829,41458,0.7538269
2601,54206,0.7538244
1684,53024,0.7537899
1910,21488,0.7537877
